"x1y1","x2y1","x3y1","x4y1","x5y1","x6y1","x1y2","x2y2","x3y2","x4y2","x5y2","x6y2","x1y3","x2y3","x3y3","x4y3","x5y3","x6y3","x1y4","x2y4","x3y4","x4y4","x5y4","x6y4","x1y5","x2y5","x3y5","x4y5","x5y5","x6y5","x1y6","x2y6","x3y6","x4y6","x5y6","x6y6","y"
0,0,0,0,133,62,0,28,0,5,91,128,0,120,77,11,98,82,1,119,182,15,165,1,20,224,200,180,27,0,4,35,10,10,0,0,3
0,0,0,0,13,115,37,122,20,34,11,175,33,132,147,53,97,98,43,184,216,16,182,3,21,148,163,196,46,0,0,0,6,10,0,0,3
0,0,0,0,0,0,0,1,90,12,99,107,0,97,183,185,69,167,0,145,78,195,162,52,0,163,188,6,0,0,0,65,91,0,0,0,8
0,0,0,0,0,0,0,0,18,0,0,0,0,151,105,112,18,23,0,122,1,118,179,156,0,50,114,20,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,62,61,0,15,7,0,135,102,166,125,167,0,146,128,179,144,141,0,102,141,0,3,0,0,107,2,0,0,0,8
0,0,0,0,11,60,0,105,0,0,5,160,0,133,111,21,23,167,0,157,221,49,170,19,0,182,84,168,32,0,0,0,0,0,0,0,3
0,0,0,0,3,48,3,103,5,15,8,163,24,121,90,66,116,61,52,143,218,64,151,0,21,139,49,154,16,0,0,0,0,0,0,0,3
0,0,0,0,0,0,6,57,0,0,18,28,44,237,50,153,140,179,57,219,201,216,251,101,3,172,174,7,40,1,0,0,0,0,0,0,3
0,0,0,0,0,0,47,19,0,0,40,3,100,5,36,72,8,103,41,119,143,134,118,74,0,34,7,12,39,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,37,0,0,0,0,18,116,20,151,0,66,42,109,174,156,135,68,0,38,9,15,26,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,37,167,40,1,101,86,213,178,117,95,144,183,198,195,42,36,59,171,7,0,0,0,0,68,0,0,0,8
0,0,0,0,7,0,0,0,0,0,40,87,45,3,66,5,23,105,88,131,196,133,131,10,0,17,1,9,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,80,151,0,203,116,8,132,132,36,235,211,183,219,20,48,227,16,56,24,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,6,0,76,122,45,24,166,106,226,163,102,116,73,170,228,104,0,64,33,113,69,0,0,0,0,1,0,0,0,8
0,0,0,0,0,0,0,20,4,0,53,21,17,139,139,125,69,100,79,123,97,48,43,69,0,0,0,100,115,2,0,0,0,0,0,0,8
0,0,0,0,0,0,22,17,0,0,0,0,16,123,32,123,0,19,0,108,163,116,61,107,0,0,18,8,63,10,0,0,0,0,0,0,3
0,0,0,0,0,0,0,48,0,0,0,0,42,80,152,12,0,98,0,76,43,123,91,75,0,0,0,13,23,0,0,0,0,0,0,0,3
0,0,0,0,3,79,0,8,39,0,41,201,0,155,130,57,150,108,0,202,185,219,212,13,0,234,179,12,8,0,0,53,11,0,0,0,3
0,0,0,0,0,0,1,70,13,0,0,0,50,125,124,54,81,36,1,90,111,173,97,123,0,0,0,0,53,28,0,0,0,0,0,0,8
0,0,0,0,0,0,6,44,0,0,0,0,61,109,147,103,2,89,14,153,34,149,108,74,0,0,0,61,157,1,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,124,175,69,0,128,178,228,131,82,0,161,80,205,82,1,0,73,106,117,0,0,0,0,135,54,0,0,8
0,0,0,0,0,0,0,1,9,129,182,38,0,174,200,249,195,102,5,218,81,192,42,2,0,46,127,108,0,0,0,0,102,32,0,0,8
0,0,0,0,0,0,0,104,0,0,0,0,0,101,105,129,0,27,0,117,9,98,27,96,0,0,0,7,152,48,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,10,117,53,1,80,74,203,195,162,39,214,203,192,165,50,3,148,160,0,2,0,0,19,21,0,0,0,8
0,0,0,0,0,0,0,63,27,89,100,4,77,80,159,57,42,95,75,132,148,16,5,101,0,1,61,116,111,27,0,0,0,0,0,0,8
0,0,0,0,0,0,7,112,7,70,7,42,21,168,84,235,46,182,39,225,214,127,239,126,0,91,84,4,42,4,0,0,0,0,0,0,3
0,0,0,0,0,0,0,11,8,0,0,76,0,180,136,77,50,135,0,177,128,179,165,7,0,57,5,100,16,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,1,155,140,0,0,98,135,171,197,18,26,203,184,201,145,3,6,67,187,35,0,0,0,0,151,0,0,0,8
0,0,0,0,6,3,0,0,0,32,131,158,0,169,133,158,83,127,28,192,123,204,82,4,40,164,117,52,0,0,0,0,58,1,0,0,8
0,0,0,0,0,0,0,0,0,78,121,123,0,115,138,206,31,133,5,145,79,158,75,3,31,121,149,49,0,0,0,0,74,1,0,0,8
0,0,0,0,3,1,0,0,0,0,21,156,26,132,15,0,92,171,51,253,226,142,218,46,2,123,24,61,19,0,0,0,0,0,0,0,3
0,0,1,0,0,0,0,71,193,109,5,1,0,208,21,187,152,124,54,136,58,216,31,147,32,143,109,23,175,114,0,0,0,0,1,0,8
0,0,0,0,0,0,0,33,1,0,42,173,13,203,57,85,101,119,52,133,184,183,205,20,20,204,92,41,26,0,0,0,0,0,0,0,3
0,0,0,0,29,0,0,2,0,4,150,63,59,59,83,25,90,102,78,164,93,168,183,37,102,153,0,31,53,0,4,15,0,0,0,0,3
0,0,0,0,0,0,0,14,20,86,225,45,1,194,184,231,112,152,38,177,154,214,184,109,26,124,216,52,48,0,0,54,108,0,0,0,8
0,0,0,0,3,5,0,0,0,0,120,125,54,115,29,1,199,70,112,185,221,185,183,1,19,131,19,36,5,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2,0,32,184,79,34,193,60,175,86,127,98,69,146,168,167,58,116,67,114,100,50,0,5,2,25,1,0,0,8
0,0,0,0,0,0,0,9,0,37,0,69,58,138,4,138,0,128,48,89,113,168,101,90,0,110,71,27,57,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1,62,29,1,75,59,105,39,99,72,26,123,114,106,33,50,91,65,4,9,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,40,99,48,10,167,155,231,167,137,45,166,91,192,45,0,0,42,127,94,0,0,0,0,136,30,0,0,8
0,0,0,0,30,61,0,0,0,0,88,126,82,99,23,4,115,109,123,214,207,181,209,37,42,129,16,13,15,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,41,114,30,0,158,208,249,215,170,34,163,152,57,26,19,24,161,200,0,0,0,0,0,36,0,0,0,8
0,0,0,0,78,12,0,0,0,0,174,60,30,11,16,8,213,35,183,212,236,197,141,0,52,94,27,49,0,0,0,0,0,0,0,0,3
0,0,0,0,0,12,0,0,0,0,73,182,11,37,47,8,155,92,64,227,197,179,167,4,25,237,45,7,0,0,0,10,0,0,0,0,3
0,0,0,106,69,0,0,0,0,196,221,1,0,131,125,246,252,20,5,236,194,245,229,3,13,234,242,173,33,0,0,29,29,0,0,0,3
0,0,0,0,0,0,0,4,49,62,204,39,0,170,210,252,220,150,36,245,106,197,66,46,21,137,114,125,0,0,0,0,111,12,0,0,8
0,0,0,0,0,0,10,9,25,48,210,29,125,137,238,15,203,120,57,240,252,7,161,115,0,97,123,173,175,21,0,0,0,0,0,0,3
0,0,0,0,0,0,45,0,0,0,21,12,74,47,104,3,0,87,8,80,18,68,41,53,0,0,0,34,69,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,56,43,44,22,137,11,128,33,100,125,72,120,15,0,86,30,0,0,0,0,0,0,0,0,0,3
0,0,0,4,39,0,0,8,7,18,213,5,40,244,241,15,216,58,4,210,247,22,244,30,0,52,185,232,192,3,0,0,0,35,11,0,3
0,0,0,0,0,0,0,42,60,0,16,4,1,154,149,131,140,124,35,119,168,144,137,116,1,97,25,0,1,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,71,175,49,0,113,211,237,110,169,41,213,132,123,111,89,21,164,219,22,0,0,0,0,84,0,0,0,8
0,0,0,4,26,0,0,0,0,35,232,10,136,43,157,0,224,45,84,185,233,82,212,9,3,116,87,95,25,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,51,118,13,0,100,132,213,149,118,102,163,185,110,116,46,31,65,143,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,13,58,5,12,10,52,107,67,136,134,62,114,97,154,166,153,174,36,1,20,0,87,76,0,0,0,0,0,0,0,3
0,0,0,0,0,0,32,93,0,0,60,9,40,233,163,27,160,123,1,198,253,102,110,174,0,33,143,141,157,41,0,0,0,0,0,0,3
0,0,0,1,88,0,57,8,5,27,183,1,162,206,142,3,240,23,42,250,171,0,226,37,0,80,190,149,226,16,0,0,5,59,12,0,3
0,0,0,0,38,0,23,25,17,31,228,46,157,103,183,167,208,40,71,188,231,207,214,1,0,73,162,221,52,0,0,0,0,1,0,0,3
0,0,0,0,0,0,0,0,0,0,141,48,135,53,164,75,184,63,85,198,250,114,220,11,5,137,108,127,98,0,0,0,0,0,0,0,3
0,30,23,0,0,0,10,218,200,13,33,3,39,200,92,205,195,128,51,154,98,223,28,167,1,129,134,117,196,104,0,0,0,1,38,2,8
0,0,0,0,0,0,28,0,0,0,0,32,67,78,116,0,25,85,0,39,80,78,118,13,0,0,0,40,32,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,45,38,44,16,70,35,115,86,42,117,86,131,161,166,152,55,2,84,22,23,22,0,0,0,0,0,0,0,3
0,0,0,0,0,0,114,62,1,7,55,0,54,166,127,106,221,30,0,172,215,92,214,54,0,28,131,145,158,1,0,0,0,0,0,0,3
0,0,0,0,0,0,22,5,0,0,0,0,101,18,12,33,0,72,14,112,119,151,132,69,0,0,0,11,22,0,0,0,0,0,0,0,3
0,0,0,6,25,0,0,0,0,83,229,0,73,27,64,16,253,0,164,219,196,49,226,0,6,126,165,211,78,0,0,0,5,2,0,0,3
0,0,0,0,0,0,0,0,0,22,133,44,0,36,140,188,91,125,21,178,74,127,95,29,83,80,123,6,0,0,0,0,1,0,0,0,8
0,0,0,0,0,0,0,0,0,18,68,14,0,40,150,228,174,117,51,189,207,55,91,24,22,13,100,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,7,29,33,138,66,70,125,151,26,47,143,147,131,29,0,108,74,1,2,0,0,45,0,0,0,0,8
0,0,0,0,0,0,7,25,4,23,201,27,96,232,229,68,202,91,2,213,252,87,200,105,0,73,175,178,186,14,0,0,0,0,0,0,3
0,0,0,0,0,0,41,0,28,56,31,51,71,56,139,137,33,99,5,162,134,139,134,23,0,48,35,79,68,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,2,48,32,162,58,0,143,177,249,243,135,0,210,173,156,8,5,0,69,171,4,0,0,1,153,45,0,0,0,8
0,0,0,0,0,0,0,5,119,1,96,107,0,71,164,98,23,85,0,120,52,146,112,38,0,101,91,1,0,0,0,145,27,0,0,0,8
0,0,0,0,0,0,0,17,113,15,18,59,0,155,19,152,119,73,0,118,21,138,103,12,0,126,139,7,16,95,0,78,23,0,0,0,8
0,0,0,0,0,0,0,100,140,8,24,0,20,159,96,211,139,124,64,100,155,187,100,167,16,155,151,12,96,24,0,4,44,0,0,0,8
0,0,0,0,0,0,0,15,79,36,161,89,9,206,151,249,89,189,22,203,30,207,138,91,0,200,129,132,0,0,0,55,136,23,0,0,8
0,0,0,0,15,0,8,0,32,34,230,32,154,123,146,86,221,47,26,208,226,129,236,18,0,54,117,135,75,0,0,0,0,0,0,0,3
0,0,0,0,18,0,1,3,0,43,235,6,140,153,78,17,222,53,18,233,253,73,187,64,0,50,173,184,210,26,0,0,0,10,1,0,3
0,0,0,0,0,0,0,0,0,86,181,58,2,100,173,223,102,180,29,195,231,83,125,86,0,118,98,0,0,0,1,130,2,0,0,0,8
0,0,0,0,0,0,0,0,0,39,216,91,0,68,175,186,71,178,5,218,87,174,127,64,43,218,140,42,0,0,7,52,32,1,0,0,8
0,0,0,0,15,5,0,0,0,28,199,128,0,74,172,194,93,171,30,245,51,212,105,19,20,228,182,84,0,0,0,0,2,0,0,0,8
0,0,0,0,0,0,0,0,0,0,153,81,22,92,20,130,116,124,124,156,134,222,201,40,37,162,112,53,42,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7,47,4,73,36,6,175,170,214,107,171,55,125,171,173,173,42,10,166,124,0,0,0,0,36,1,0,0,0,8
0,0,0,0,21,54,0,0,1,12,75,115,0,51,70,152,127,60,85,137,123,197,152,0,97,202,140,2,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,12,11,78,195,108,34,195,209,184,58,100,87,77,151,178,183,17,0,22,183,68,22,0,0,154,49,0,0,0,8
0,42,1,0,0,0,18,222,14,0,22,0,46,180,124,143,152,84,10,161,189,152,80,168,0,0,11,209,215,35,0,0,0,9,15,0,3
0,0,0,0,0,0,0,64,9,0,50,138,4,215,46,189,51,160,44,163,111,213,200,34,29,169,125,3,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,40,62,104,26,77,32,64,103,74,123,207,60,164,12,0,15,5,92,30,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,19,37,34,107,35,26,211,197,221,87,153,49,121,156,234,186,78,0,101,187,10,12,0,0,68,35,0,0,0,8
0,0,0,0,0,0,0,36,44,0,0,0,24,219,227,151,219,116,36,144,112,235,215,104,0,40,191,16,0,0,0,88,60,0,0,0,8
0,0,0,0,0,0,0,26,188,66,66,12,0,168,145,227,110,178,37,151,63,220,177,55,22,62,171,32,0,0,0,23,61,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,93,187,141,117,74,50,136,89,160,101,91,15,96,2,17,15,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,1,0,0,0,25,92,100,45,68,16,34,102,83,161,91,109,0,0,0,0,10,0,0,0,0,0,0,0,8
0,0,0,0,43,12,0,0,15,15,90,124,22,124,101,94,110,74,109,110,119,215,159,1,17,147,123,4,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,99,0,0,79,24,18,111,123,1,29,133,39,161,175,95,121,76,0,39,0,34,23,0,0,0,0,0,0,0,3
0,0,0,0,41,12,0,47,17,0,153,110,34,180,62,62,119,122,118,125,221,39,173,57,34,153,153,213,162,7,0,0,0,3,0,0,3
0,0,0,0,1,5,0,0,0,0,6,163,0,130,69,91,24,139,33,172,183,168,176,23,16,119,34,50,23,0,0,0,0,0,0,0,3
0,41,0,0,0,0,34,197,70,24,10,0,78,127,230,98,167,77,89,218,94,148,96,125,0,0,14,191,168,90,0,0,0,87,118,4,3
0,0,0,0,0,0,0,4,12,50,169,87,1,179,207,150,4,133,45,158,165,168,148,69,1,29,167,40,79,0,0,90,88,0,0,0,8
0,0,0,0,0,0,0,25,73,9,0,0,1,170,120,207,206,111,49,148,139,117,212,139,5,115,85,0,1,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,10,78,60,98,5,0,47,123,90,39,27,0,43,41,138,84,1,0,39,86,27,0,0,0,6,117,0,0,0,8
0,0,0,0,4,1,0,0,0,0,98,99,40,167,48,33,81,90,122,95,205,95,192,10,18,110,39,97,31,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,86,57,24,75,139,24,161,124,94,110,162,57,130,131,189,208,33,6,189,163,0,1,0,0,17,8,0,0,0,3
0,0,0,0,0,0,25,44,0,0,43,12,97,11,132,6,32,89,48,131,72,119,64,72,0,0,0,34,79,1,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1,131,56,19,129,81,118,103,93,114,129,199,171,183,8,27,88,18,38,14,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,62,105,0,0,0,28,136,121,111,137,72,42,92,166,147,22,149,0,116,52,68,147,26,0,3,4,0,0,0,8
0,0,0,0,0,0,0,3,0,0,1,0,26,195,5,98,170,116,50,222,230,208,158,104,1,76,16,7,3,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,2,86,14,21,51,0,108,204,223,172,214,0,187,190,139,190,57,0,123,163,0,0,0,0,58,52,0,0,0,8
0,0,0,0,4,0,0,8,10,27,62,62,71,97,99,122,11,124,115,66,135,136,94,74,19,125,14,16,114,1,0,0,0,0,0,0,3
0,3,33,0,2,1,34,52,152,0,5,78,42,70,200,15,0,89,16,172,87,61,0,120,1,119,1,141,90,123,0,0,0,2,40,7,3
0,0,0,0,0,0,0,0,0,3,141,71,12,119,88,188,180,88,116,155,219,221,199,7,91,191,90,71,10,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,25,130,18,0,0,0,181,140,193,151,87,0,76,145,196,46,144,42,189,77,86,114,9,0,0,0,0,0,0,8
0,0,0,0,2,1,0,0,0,0,188,105,34,119,66,114,114,126,118,150,180,213,207,52,30,130,75,65,41,0,0,0,0,0,0,0,3
0,0,0,0,0,8,0,0,50,6,0,84,63,6,121,81,36,117,44,121,193,122,153,29,0,75,36,119,80,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,11,156,13,49,42,80,14,183,63,172,147,238,131,193,12,40,72,15,108,38,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,59,166,37,14,163,109,187,61,127,93,93,155,207,199,70,67,164,134,18,18,0,0,4,9,0,0,0,8
0,0,0,0,0,0,0,0,25,0,24,78,0,48,129,138,170,121,28,121,116,74,44,2,52,119,34,0,0,0,0,0,0,0,0,0,8
0,0,0,0,58,58,0,0,0,3,82,126,0,125,32,135,149,66,60,156,148,215,140,1,99,226,104,0,0,0,2,21,0,0,0,0,3
0,0,0,0,0,0,0,56,70,8,91,37,8,226,228,215,164,187,43,183,169,251,227,86,16,176,219,24,8,0,0,83,45,0,0,0,8
0,0,0,0,0,0,0,4,10,0,0,0,63,148,175,123,153,62,30,119,189,77,89,52,0,0,4,96,29,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,16,104,0,0,12,0,187,183,112,219,163,32,132,96,227,151,16,0,40,203,12,0,0,0,60,28,0,0,0,8
0,0,0,0,0,2,0,0,24,31,0,58,20,84,66,54,0,87,46,126,117,123,120,46,0,0,0,11,12,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,21,8,5,24,0,87,199,206,205,175,13,202,188,213,183,30,23,113,172,4,4,0,0,6,18,0,0,0,8
0,0,0,0,0,0,5,30,0,5,9,0,45,78,68,60,59,50,4,103,120,31,0,67,0,0,0,61,83,58,0,0,0,0,0,0,8
0,0,0,0,0,0,0,20,24,0,80,84,12,187,215,187,143,147,44,128,235,163,167,8,16,211,88,72,4,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,69,155,220,8,0,91,148,35,198,25,0,66,162,175,186,166,91,0,0,55,174,153,103,0,0,0,38,73,4,8
0,0,0,0,0,0,0,0,10,22,95,65,0,131,208,194,151,135,2,88,137,179,103,5,56,188,163,3,0,0,3,59,13,0,0,0,8
0,0,0,0,0,0,0,0,0,0,41,26,11,175,195,142,207,120,101,190,124,232,182,36,0,15,83,8,0,0,0,0,0,0,0,0,8
0,0,0,0,15,7,39,15,0,0,161,110,127,99,0,0,167,88,90,174,207,121,232,28,7,124,59,91,72,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,16,71,9,165,19,0,119,100,190,142,62,0,106,28,173,156,46,0,22,171,22,0,0,10,164,26,0,0,0,8
0,2,0,0,0,0,62,180,62,0,0,0,105,2,169,39,99,20,40,0,89,242,117,115,0,56,154,81,148,25,0,0,0,0,0,0,8
0,0,0,0,26,0,4,51,0,23,140,72,72,65,77,3,5,115,125,58,171,111,80,85,38,101,5,67,92,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,4,0,0,36,133,53,172,56,95,117,142,55,220,215,170,182,19,15,175,73,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,23,16,116,183,7,10,176,166,190,47,121,8,106,168,97,135,107,0,68,144,0,2,2,7,148,10,0,0,0,8
0,0,0,0,0,0,42,66,43,34,75,84,111,56,102,104,47,97,57,160,187,167,97,74,0,102,52,101,187,7,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7,1,102,173,45,22,202,172,206,33,134,15,135,177,107,153,68,0,73,163,0,0,0,0,146,56,0,0,0,8
0,0,0,0,0,0,26,46,0,0,116,104,64,106,86,42,0,155,34,164,184,165,59,140,0,126,88,55,115,19,0,0,0,0,0,0,3
0,0,0,0,33,25,0,15,17,14,176,119,2,177,170,182,64,124,43,98,33,197,165,41,77,156,178,14,0,0,0,36,9,0,0,0,8
0,62,2,0,0,0,0,167,2,0,0,80,0,189,123,12,1,188,0,226,129,78,105,115,0,0,13,191,128,0,0,0,0,0,0,0,3
0,0,0,0,0,6,1,20,0,0,33,171,43,195,14,123,118,148,63,203,201,127,194,60,12,142,49,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,22,45,11,101,115,0,139,137,187,143,176,0,176,35,162,140,112,0,222,201,20,0,0,0,98,58,0,0,0,8
0,0,0,0,14,3,0,0,0,33,218,114,1,105,157,204,76,181,21,183,131,186,205,89,26,243,194,8,1,0,30,137,16,0,0,0,8
0,0,0,0,0,0,2,20,0,0,112,48,89,151,20,131,138,121,124,133,201,134,242,53,31,150,44,0,7,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,6,11,17,120,84,3,182,218,178,52,160,51,237,128,165,180,127,25,168,0,0,3,0,0,4,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,84,104,81,118,42,83,156,97,124,117,47,0,0,0,0,0,0,0,0,0,0,0,0,8
0,43,35,0,0,0,37,166,187,4,0,0,62,82,118,108,178,106,8,156,100,219,28,168,0,84,141,103,144,172,0,0,0,0,39,25,8
0,0,0,0,0,0,0,58,41,87,201,43,4,223,163,219,39,179,27,214,215,176,123,133,34,246,78,23,115,9,5,42,0,0,0,0,8
0,0,0,0,0,0,37,25,1,0,110,1,117,7,157,0,89,52,73,132,138,2,81,48,0,0,21,116,140,7,0,0,0,0,0,0,3
0,0,0,0,0,0,0,35,197,23,179,95,0,158,96,213,50,142,20,173,134,166,3,151,23,191,106,70,132,67,5,36,0,0,0,0,8
0,0,0,0,10,3,0,0,0,0,38,55,0,7,25,0,92,19,9,19,156,109,59,0,65,115,9,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7,28,86,30,0,0,111,118,205,123,0,0,32,124,93,90,0,0,0,131,16,0,0,0,0,135,0,0,0,8
0,0,0,11,55,0,74,76,16,6,182,40,99,67,189,0,83,102,57,167,189,0,74,94,0,62,111,94,120,51,0,0,0,93,105,0,3
0,0,0,0,0,0,0,0,0,0,0,120,32,105,50,60,36,168,55,145,177,142,175,58,25,165,35,0,2,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,26,101,11,168,5,8,77,164,50,232,184,171,180,52,0,99,46,42,66,0,0,0,0,0,0,0,3
0,0,0,0,30,4,0,0,0,0,147,63,90,89,15,13,124,111,71,170,205,177,189,39,5,143,50,0,1,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,97,97,0,65,63,37,112,92,185,113,154,63,65,123,179,124,116,8,106,144,0,66,9,0,29,28,0,0,0,8
0,0,0,0,0,0,0,0,0,0,98,94,99,73,55,99,126,98,84,117,200,154,200,21,39,198,59,0,0,0,0,0,0,0,0,0,3
0,0,0,0,38,1,0,0,0,0,162,71,45,82,27,41,143,107,126,213,217,182,217,32,63,157,27,0,0,0,0,0,0,0,0,0,3
0,0,0,0,10,1,0,0,0,0,72,83,77,30,76,5,101,93,56,123,199,158,182,4,1,129,23,53,20,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,7,89,160,177,11,0,105,163,230,157,81,0,59,225,56,91,26,0,26,184,0,0,0,0,153,54,0,0,0,8
0,0,0,0,0,0,0,13,3,41,141,2,0,204,183,197,149,93,17,172,137,225,164,101,90,218,117,8,57,1,3,6,0,0,0,0,8
0,0,0,0,0,0,0,6,3,62,231,67,20,206,192,215,148,127,52,155,97,205,168,38,8,80,224,31,0,0,75,196,65,0,0,0,8
0,0,0,0,81,58,0,0,0,0,123,118,69,33,0,0,137,93,119,87,168,124,204,38,91,220,121,51,95,0,0,6,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,149,63,90,42,19,4,145,87,110,130,193,169,198,8,12,102,22,33,19,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,81,117,0,65,63,86,91,134,33,207,180,204,136,21,29,128,49,2,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,42,68,27,133,8,35,47,171,42,156,173,181,165,81,0,97,73,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,40,59,0,0,0,24,191,167,129,154,67,50,178,168,177,199,136,1,50,11,0,2,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,4,0,68,140,0,112,80,132,0,100,84,76,183,159,76,191,56,0,0,36,96,36,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,26,20,29,156,111,0,213,200,193,96,136,29,163,221,82,162,41,3,156,198,169,78,0,0,63,32,0,0,0,8
0,0,0,0,80,4,19,114,46,61,51,105,63,84,151,66,2,148,55,125,219,81,14,129,4,168,37,153,133,25,0,0,0,2,0,0,3
0,0,0,0,0,0,0,0,0,80,146,3,7,141,141,168,80,90,21,124,172,127,153,57,0,93,67,0,0,0,0,93,0,0,0,0,8
0,0,0,0,0,0,35,46,0,0,28,12,37,144,117,105,9,169,0,199,202,197,141,149,0,72,76,26,99,15,0,0,0,0,0,0,3
0,0,0,0,0,0,0,45,22,0,0,0,46,143,125,33,58,5,16,105,125,177,31,111,0,0,0,51,111,64,0,0,0,0,0,0,8
0,0,0,0,0,0,21,45,0,0,0,0,34,125,21,126,32,115,2,177,166,168,134,134,0,39,64,0,39,0,0,0,0,0,0,0,3
0,0,0,0,0,0,6,126,20,0,77,5,30,133,215,45,56,107,46,206,83,98,0,138,0,1,1,161,92,119,0,0,0,14,76,1,3
0,0,0,0,0,0,0,44,25,0,10,20,22,107,127,101,90,105,52,94,125,127,2,92,1,105,3,39,122,63,0,0,0,0,0,0,8
9,77,0,0,0,0,45,184,65,32,0,0,64,172,227,45,91,82,32,237,229,12,148,151,0,6,82,186,218,91,0,0,0,47,101,1,3
0,0,0,0,0,0,5,121,1,0,25,50,55,62,120,0,0,98,48,147,161,29,0,115,0,0,7,112,115,44,0,0,0,0,0,0,3
0,0,0,0,0,0,0,5,0,0,11,0,84,173,167,32,175,116,83,240,217,132,230,65,0,5,26,112,52,0,0,0,0,0,0,0,3
0,11,22,0,0,0,24,184,150,127,164,17,107,79,89,195,112,84,86,129,105,150,78,127,6,183,187,182,160,79,0,2,20,40,63,1,8
0,6,80,7,0,0,3,139,65,88,0,0,46,67,0,114,0,0,50,159,154,165,115,22,0,4,3,31,170,104,0,0,0,0,10,24,8
0,0,0,0,0,0,40,131,27,20,0,0,49,153,179,72,33,164,8,164,195,41,82,147,0,0,39,178,171,22,0,0,0,0,0,0,3
0,0,0,0,0,0,0,6,41,28,87,18,0,69,147,214,108,143,10,116,68,65,21,9,44,91,95,0,0,0,1,75,11,0,0,0,8
4,81,0,0,0,0,51,207,24,21,0,0,2,198,211,47,34,152,0,57,187,39,69,181,0,0,44,203,199,64,0,0,0,3,3,0,3
0,0,0,0,0,0,0,0,0,0,0,0,11,98,157,132,127,91,101,37,175,114,100,69,11,90,27,53,58,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,104,44,0,0,0,30,134,92,118,198,101,56,112,142,164,145,138,2,101,72,0,17,8,0,0,0,0,0,0,8
0,0,0,0,0,0,0,89,184,137,172,55,4,182,33,186,6,166,57,187,60,205,67,151,16,189,172,109,168,15,0,0,0,0,0,0,8
